7	10	0.080997796
7	11	0.096327638
7	12	0.080997796
7	13	0.044157168
7	14	0.05726876
7	15	0.088330778
7	16	0.088330778
7	17	0.096327638
7	18	0.096327638
7	19	0.096327638
7	20	0.062453479
7	21	0.096327638
7	22	0.096327638
7	23	0.002757769
7	24	0.096327638
7	25	0.001159229
7	26	0.04049136
7	27	0.096327638
7	28	0.062453479
7	29	0.052514463
7	30	0.080997796
7	31	0.096327638
7	32	0.096327638
7	33	0.088330778
7	34	0.080997796
7	35	1.54e-07
7	36	0.088330778
7	37	0.096327638
7	38	0.096327638
8	0	0.353454682
8	1	0.353454682
8	2	0.353454682
8	3	0.249906941
8	4	0.249906941
8	5	0.353454682
8	6	0.353454682
8	7	0.048154854
8	8	1.0
8	9	0.353454682
8	10	0.297204943
8	11	0.353454682
8	12	0.297204943
8	13	0.136240533
8	14	0.176694446
8	15	0.324111831
8	16	0.324111831
8	17	0.353454682
8	18	0.353454682
8	19	0.353454682
8	20	0.229160343
8	21	0.353454682
8	22	0.420350385
8	23	0.024072945
8	24	0.353454682
8	25	0.005058594
8	26	0.176694446
8	27	0.353454682
8	28	0.272531793
8	29	0.162025751
8	30	0.297204943
8	31	0.353454682
8	32	0.297204943
8	33	0.324111831
8	34	0.297204943
8	35	1.13e-06
8	36	0.272531793
8	37	0.353454682
8	38	0.353454682
9	0	0.840857282
9	1	0.840857282
9	2	0.840857282
9	3	0.420350385
9	4	0.594520548
9	5	0.840857282
9	6	0.840857282
9	7	0.096327638
9	8	0.353454682
9	9	1.0
9	10	0.499906932
9	11	0.840857282
9	12	0.499906932
9	13	0.272531793
9	14	0.420350385
9	15	0.771051586
9	16	0.771051586
9	17	0.840857282
9	18	0.840857282
9	19	0.840857282
9	20	0.458406011
9	21	0.840857282
9	22	0.707040969
9	23	0.02862905
9	24	0.840857282
9	25	0.004253556
9	26	0.249906941
9	27	0.840857282
9	28	0.458406011
9	29	0.385454033
9	30	0.499906932
9	31	0.840857282
9	32	0.707040969
9	33	0.771051586
9	34	0.707040969
9	35	4.75e-07
9	36	0.385454033
9	37	0.707040969
9	38	0.840857282
10	0	0.499906932
10	1	0.499906932
10	2	0.499906932
10	3	0.353454682
10	4	0.353454682
10	5	0.499906932
10	6	0.594520548
10	7	0.080997796
10	8	0.297204943
10	9	0.499906932
10	10	1.0
10	11	0.499906932
10	12	0.420350385
10	13	0.192691143
10	14	0.249906941
10	15	0.458406011
10	16	0.458406011
10	17	0.499906932
10	18	0.499906932
10	19	0.499906932
10	20	0.324111831
10	21	0.594520548
10	22	0.420350385
10	23	0.020241911
10	24	0.499906932
10	25	0.005058594
10	26	0.210136071
10	27	0.499906932
10	28	0.385454033
10	29	0.324111831
10	30	0.353454682
10	31	0.499906932
10	32	0.499906932
10	33	0.458406011
10	34	0.420350385
10	35	7.99e-07
10	36	0.385454033
10	37	0.420350385
10	38	0.499906932
11	0	0.840857282
11	1	0.840857282
11	2	0.840857282
11	3	0.420350385
11	4	0.594520548
11	5	0.840857282
11	6	0.840857282
11	7	0.096327638
11	8	0.353454682
11	9	0.840857282
11	10	0.499906932
11	11	1.0
11	12	0.499906932
11	13	0.272531793
11	14	0.420350385
11	15	0.771051586
11	16	0.771051586
11	17	0.840857282
11	18	0.840857282
11	19	0.840857282
11	20	0.458406011
11	21	0.840857282
11	22	0.707040969
11	23	0.02862905
11	24	0.840857282
11	25	0.005058594
11	26	0.297204943
11	27	0.840857282
11	28	0.458406011
11	29	0.385454033
11	30	0.499906932
11	31	0.840857282
11	32	0.707040969
11	33	0.771051586
11	34	0.707040969
11	35	5.65e-07
11	36	0.385454033
11	37	0.707040969
11	38	0.840857282
12	0	0.499906932
12	1	0.499906932
12	2	0.499906932
12	3	0.499906932
12	4	0.353454682
12	5	0.499906932
12	6	0.499906932
12	7	0.080997796
12	8	0.297204943
12	9	0.499906932
12	10	0.420350385
12	11	0.499906932
12	12	1.0
12	13	0.162025751
12	14	0.353454682
12	15	0.458406011
12	16	0.458406011
12	17	0.499906932
12	18	0.499906932
12	19	0.499906932
12	20	0.324111831
12	21	0.499906932
12	22	0.499906932
12	23	0.024072945
12	24	0.499906932
12	25	0.006015996
12	26	0.210136071
12	27	0.499906932
12	28	0.324111831
12	29	0.324111831
12	30	0.353454682
12	31	0.499906932
12	32	0.499906932
12	33	0.458406011
12	34	0.420350385
12	35	6.72e-07
12	36	0.385454033
12	37	0.499906932
12	38	0.499906932
13	0	0.272531793
13	1	0.272531793
13	2	0.272531793
13	3	0.136240533
13	4	0.192691143
13	5	0.272531793
13	6	0.272531793
13	7	0.044157168
13	8	0.136240533
13	9	0.272531793
13	10	0.192691143
13	11	0.272531793
13	12	0.162025751
13	13	1.0
13	14	0.136240533
13	15	0.249906941
13	16	0.297204943
13	17	0.272531793
13	18	0.272531793
13	19	0.272531793
13	20	0.297204943
13	21	0.272531793
13	22	0.229160343
13	23	0.011035183
13	24	0.272531793
13	25	0.003279711
13	26	0.114558844
13	27	0.272531793
13	28	0.176694446
13	29	0.124930212
13	30	0.192691143
13	31	0.272531793
13	32	0.229160343
13	33	0.249906941
13	34	0.272531793
13	35	3.08e-07
13	36	0.176694446
13	37	0.229160343
13	38	0.272531793
14	0	0.420350385
14	1	0.420350385
14	2	0.420350385
14	3	0.210136071
14	4	0.420350385
14	5	0.420350385
14	6	0.420350385
14	7	0.05726876
14	8	0.176694446
14	9	0.420350385
14	10	0.249906941
14	11	0.420350385
14	12	0.353454682
14	13	0.136240533
14	14	1.0
14	15	0.385454033
14	16	0.385454033
14	17	0.420350385
14	18	0.420350385
14	19	0.499906932
14	20	0.229160343
14	21	0.420350385
14	22	0.353454682
14	23	0.014311861
14	24	0.420350385
14	25	0.002528826
14	26	0.124930212
14	27	0.420350385
14	28	0.272531793
14	29	0.192691143
14	30	0.249906941
14	31	0.420350385
14	32	0.353454682
14	33	0.385454033
14	34	0.353454682
14	35	2.82e-07
14	36	0.229160343
14	37	0.353454682
14	38	0.420350385
15	0	0.771051586
15	1	0.771051586
15	2	0.771051586
15	3	0.385454033
15	4	0.545165061
15	5	0.771051586
15	6	0.771051586
15	7	0.088330778
15	8	0.324111831
15	9	0.771051586
15	10	0.458406011
15	11	0.771051586
15	12	0.458406011
15	13	0.249906941
15	14	0.385454033
15	15	1.0
15	16	0.707040969
15	17	0.771051586
15	18	0.771051586
15	19	0.771051586
15	20	0.420350385
15	21	0.771051586
15	22	0.648344341
15	23	0.022074475
15	24	0.771051586
15	25	0.003900437
15	26	0.229160343
15	27	0.771051586
15	28	0.420350385
15	29	0.353454682
15	30	0.458406011
15	31	0.771051586
15	32	0.771051586
15	33	0.707040969
15	34	0.648344341
15	35	5.18e-07
15	36	0.353454682
15	37	0.648344341
15	38	0.771051586
16	0	0.771051586
16	1	0.916982706
16	2	0.771051586
16	3	0.385454033
16	4	0.648344341
16	5	0.916982706
16	6	0.771051586
16	7	0.088330778
16	8	0.324111831
16	9	0.771051586
16	10	0.458406011
16	11	0.771051586
16	12	0.458406011
16	13	0.297204943
16	14	0.385454033
16	15	0.707040969
16	16	1.0
16	17	0.771051586
16	18	0.771051586
16	19	0.771051586
16	20	0.420350385
16	21	0.771051586
16	22	0.648344341
16	23	0.022074475
16	24	0.771051586
16	25	0.003900437
16	26	0.229160343
16	27	0.771051586
16	28	0.420350385
16	29	0.353454682
16	30	0.458406011
16	31	0.916982706
16	32	0.648344341
16	33	0.707040969
16	34	0.648344341
16	35	4.36e-07
16	36	0.353454682
16	37	0.648344341
16	38	0.771051586
17	0	1.0
17	1	0.840857282
17	2	1.0
17	3	0.499906932
17	4	0.594520548
17	5	0.840857282
17	6	0.840857282
17	7	0.096327638
17	8	0.353454682
17	9	0.840857282
17	10	0.499906932
17	11	0.840857282
17	12	0.499906932
17	13	0.272531793
17	14	0.420350385
17	15	0.771051586
17	16	0.771051586
17	17	1.0
17	18	1.0
17	19	0.840857282
17	20	0.458406011
17	21	0.840857282
17	22	0.707040969
17	23	0.024072945
17	24	0.840857282
17	25	0.004253556
17	26	0.249906941
17	27	0.840857282
17	28	0.458406011
17	29	0.385454033
17	30	0.499906932
17	31	0.840857282
17	32	0.707040969
17	33	0.771051586
17	34	0.707040969
17	35	4.75e-07
17	36	0.385454033
17	37	0.707040969
17	38	0.840857282
18	0	1.0
18	1	0.840857282
18	2	1.0
18	3	0.499906932
18	4	0.594520548
18	5	0.840857282
18	6	0.840857282
18	7	0.096327638
18	8	0.353454682
18	9	0.840857282
18	10	0.499906932
18	11	0.840857282
18	12	0.499906932
18	13	0.272531793
18	14	0.420350385
18	15	0.771051586
18	16	0.771051586
18	17	1.0
18	18	1.0
18	19	0.840857282
18	20	0.458406011
18	21	0.840857282
18	22	0.707040969
18	23	0.024072945
18	24	0.840857282
18	25	0.004253556
18	26	0.249906941
18	27	0.840857282
18	28	0.458406011
18	29	0.385454033
18	30	0.499906932
18	31	0.840857282
18	32	0.707040969
18	33	0.771051586
18	34	0.707040969
18	35	4.75e-07
18	36	0.385454033
18	37	0.707040969
18	38	0.840857282
19	0	0.840857282
19	1	0.840857282
19	2	0.840857282
19	3	0.420350385
19	4	0.707040969
19	5	0.840857282
19	6	0.840857282
19	7	0.096327638
19	8	0.353454682
19	9	0.840857282
19	10	0.499906932
19	11	0.840857282
19	12	0.499906932
19	13	0.272531793
19	14	0.499906932
19	15	0.771051586
19	16	0.771051586
19	17	0.840857282
19	18	0.840857282
19	19	1.0
19	20	0.458406011
19	21	0.840857282
19	22	0.707040969
19	23	0.024072945
19	24	0.840857282
19	25	0.004253556
19	26	0.249906941
19	27	0.840857282
19	28	0.545165061
19	29	0.385454033
19	30	0.499906932
19	31	0.840857282
19	32	0.707040969
19	33	0.771051586
19	34	0.707040969
19	35	4.75e-07
19	36	0.385454033
19	37	0.707040969
19	38	0.840857282
20	0	0.458406011
20	1	0.458406011
20	2	0.458406011
20	3	0.272531793
20	4	0.324111831
20	5	0.458406011
20	6	0.458406011
20	7	0.062453479
20	8	0.229160343
20	9	0.458406011
20	10	0.324111831
20	11	0.458406011
20	12	0.324111831
20	13	0.297204943
20	14	0.229160343
20	15	0.420350385
20	16	0.420350385
20	17	0.458406011
20	18	0.458406011
20	19	0.458406011
20	20	1.0
20	21	0.458406011
20	22	0.458406011
20	23	0.022074475
20	24	0.458406011
20	25	0.003900437
20	26	0.136240533
20	27	0.458406011
20	28	0.249906941
20	29	0.249906941
20	30	0.272531793
20	31	0.458406011
20	32	0.545165061
20	33	0.420350385
20	34	0.385454033
20	35	7.33e-07
20	36	0.249906941
20	37	0.458406011
20	38	0.458406011
21	0	0.840857282
21	1	0.840857282
21	2	0.840857282
21	3	0.420350385
21	4	0.594520548
21	5	0.840857282
21	6	0.840857282
21	7	0.096327638
21	8	0.353454682
21	9	0.840857282
21	10	0.594520548
21	11	0.840857282
21	12	0.499906932
21	13	0.272531793
21	14	0.420350385
21	15	0.771051586
21	16	0.771051586
21	17	0.840857282
21	18	0.840857282
21	19	0.840857282
21	20	0.458406011
21	21	1.0
21	22	0.707040969
21	23	0.02862905
21	24	0.840857282
21	25	0.005058594
21	26	0.249906941
21	27	0.840857282
21	28	0.458406011
21	29	0.385454033
21	30	0.499906932
21	31	0.840857282
21	32	0.707040969
21	33	0.771051586
21	34	0.707040969
21	35	5.65e-07
21	36	0.385454033
21	37	0.707040969
21	38	0.840857282
22	0	0.707040969
22	1	0.707040969
22	2	0.707040969
22	3	0.420350385
22	4	0.499906932
22	5	0.707040969
22	6	0.707040969
22	7	0.096327638
22	8	0.420350385
22	9	0.707040969
22	10	0.420350385
22	11	0.707040969
22	12	0.499906932
22	13	0.229160343
22	14	0.353454682
22	15	0.648344341
22	16	0.648344341
22	17	0.707040969
22	18	0.707040969
22	19	0.707040969
22	20	0.458406011
22	21	0.707040969
22	22	1.0
22	23	0.02862905
22	24	0.707040969
22	25	0.005058594
22	26	0.297204943
22	27	0.707040969
22	28	0.385454033
22	29	0.324111831
22	30	0.594520548
22	31	0.707040969
22	32	0.594520548
22	33	0.648344341
22	34	0.594520548
22	35	6.72e-07
22	36	0.385454033
22	37	0.840857282
22	38	0.707040969
23	0	0.024072945
23	1	0.024072945
23	2	0.024072945
23	3	0.020241911
23	4	0.017020559
23	5	0.024072945
23	6	0.024072945
23	7	0.002757769
23	8	0.024072945
23	9	0.02862905
23	10	0.020241911
23	11	0.02862905
23	12	0.024072945
23	13	0.011035183
23	14	0.014311861
23	15	0.022074475
23	16	0.022074475
23	17	0.024072945
23	18	0.024072945
23	19	0.024072945
23	20	0.022074475
23	21	0.02862905
23	22	0.02862905
23	23	1.0
23	24	0.024072945
23	25	0.00163955
23	26	0.017020559
23	27	0.024072945
23	28	0.018561483
23	29	0.013123729
23	30	0.017020559
23	31	0.024072945
23	32	0.024072945
23	33	0.022074475
23	34	0.024072945
23	35	9.15e-08
23	36	0.018561483
23	37	0.02862905
23	38	0.024072945
24	0	0.840857282
24	1	0.840857282
24	2	0.840857282
24	3	0.420350385
24	4	0.594520548
24	5	0.840857282
24	6	0.840857282
24	7	0.096327638
24	8	0.353454682
24	9	0.840857282
24	10	0.499906932
24	11	0.840857282
24	12	0.499906932
24	13	0.272531793
24	14	0.420350385
24	15	0.771051586
24	16	0.771051586
24	17	0.840857282
24	18	0.840857282
24	19	0.840857282
24	20	0.458406011
24	21	0.840857282
24	22	0.707040969
24	23	0.024072945
24	24	1.0
24	25	0.004253556
24	26	0.249906941
24	27	0.840857282
24	28	0.458406011
24	29	0.385454033
24	30	0.499906932
24	31	0.840857282
24	32	0.707040969
24	33	0.771051586
24	34	0.707040969
24	35	4.75e-07
24	36	0.385454033
24	37	0.707040969
24	38	0.840857282
25	0	0.004253556
25	1	0.004253556
25	2	0.004253556
25	3	0.004253556
25	4	0.003007438
25	5	0.004253556
25	6	0.004253556
25	7	0.001159229
25	8	0.005058594
25	9	0.004253556
25	10	0.005058594
25	11	0.005058594
25	12	0.006015996
25	13	0.003279711
25	14	0.002528826
25	15	0.003900437
25	16	0.003900437
25	17	0.004253556
25	18	0.004253556
25	19	0.004253556
25	20	0.003900437
25	21	0.005058594
25	22	0.005058594
25	23	0.00163955
25	24	0.004253556
25	25	1.0
25	26	0.002528826
25	27	0.004253556
25	28	0.002757769
25	29	0.004638643
25	30	0.003576633
25	31	0.004253556
25	32	0.004253556
25	33	0.003900437
25	34	0.004253556
25	35	1.29e-07
25	36	0.005516564
25	37	0.004253556
25	38	0.004253556
26	0	0.249906941
26	1	0.249906941
26	2	0.249906941
26	3	0.210136071
26	4	0.176694446
26	5	0.249906941
26	6	0.249906941
26	7	0.04049136
26	8	0.176694446
26	9	0.249906941
26	10	0.210136071
26	11	0.297204943
26	12	0.210136071
26	13	0.114558844
26	14	0.124930212
26	15	0.229160343
26	16	0.229160343
26	17	0.249906941
26	18	0.249906941
26	19	0.249906941
26	20	0.136240533
26	21	0.249906941
26	22	0.297204943
26	23	0.017020559
26	24	0.249906941
26	25	0.002528826
26	26	1.0
26	27	0.249906941
26	28	0.192691143
26	29	0.114558844
26	30	0.297204943
26	31	0.249906941
26	32	0.210136071
26	33	0.229160343
26	34	0.353454682
26	35	4.75e-07
26	36	0.192691143
26	37	0.297204943
26	38	0.249906941
27	0	0.840857282
27	1	0.840857282
27	2	0.840857282
27	3	0.420350385
27	4	0.594520548
27	5	0.840857282
27	6	0.840857282
27	7	0.096327638
27	8	0.353454682
27	9	0.840857282
27	10	0.499906932
27	11	0.840857282
27	12	0.499906932
27	13	0.272531793
27	14	0.420350385
27	15	0.771051586
27	16	0.771051586
27	17	0.840857282
27	18	0.840857282
27	19	0.840857282
27	20	0.458406011
27	21	0.840857282
27	22	0.707040969
27	23	0.024072945
27	24	0.840857282
27	25	0.004253556
27	26	0.249906941
27	27	1.0
27	28	0.458406011
27	29	0.385454033
27	30	0.499906932
27	31	0.840857282
27	32	0.707040969
27	33	0.771051586
27	34	0.707040969
27	35	4.75e-07
27	36	0.385454033
27	37	0.707040969
27	38	0.840857282
28	0	0.458406011
28	1	0.458406011
28	2	0.458406011
28	3	0.272531793
28	4	0.385454033
28	5	0.458406011
28	6	0.458406011
28	7	0.062453479
28	8	0.272531793
28	9	0.458406011
28	10	0.385454033
28	11	0.458406011
28	12	0.324111831
28	13	0.176694446
28	14	0.272531793
28	15	0.420350385
28	16	0.420350385
28	17	0.458406011
28	18	0.458406011
28	19	0.545165061
28	20	0.249906941
28	21	0.458406011
28	22	0.385454033
28	23	0.018561483
28	24	0.458406011
28	25	0.002757769
28	26	0.192691143
28	27	0.458406011
28	28	1.0
28	29	0.210136071
28	30	0.324111831
28	31	0.458406011
28	32	0.385454033
28	33	0.420350385
28	34	0.385454033
28	35	3.66e-07
28	36	0.297204943
28	37	0.385454033
28	38	0.458406011
29	0	0.385454033
29	1	0.385454033
29	2	0.385454033
29	3	0.272531793
29	4	0.272531793
29	5	0.385454033
29	6	0.385454033
29	7	0.052514463
29	8	0.162025751
29	9	0.385454033
29	10	0.324111831
29	11	0.385454033
29	12	0.324111831
29	13	0.124930212
29	14	0.192691143
29	15	0.353454682
29	16	0.353454682
29	17	0.385454033
29	18	0.385454033
29	19	0.385454033
29	20	0.249906941
29	21	0.385454033
29	22	0.324111831
29	23	0.013123729
29	24	0.385454033
29	25	0.004638643
29	26	0.114558844
29	27	0.385454033
29	28	0.210136071
29	29	1.0
29	30	0.272531793
29	31	0.385454033
29	32	0.385454033
29	33	0.353454682
29	34	0.324111831
29	35	5.18e-07
29	36	0.176694446
29	37	0.324111831
29	38	0.385454033
30	0	0.499906932
30	1	0.499906932
30	2	0.499906932
30	3	0.353454682
30	4	0.353454682
30	5	0.499906932
30	6	0.499906932
30	7	0.080997796
30	8	0.297204943
30	9	0.499906932
30	10	0.353454682
30	11	0.499906932
30	12	0.353454682
30	13	0.192691143
30	14	0.249906941
30	15	0.458406011
30	16	0.458406011
30	17	0.499906932
30	18	0.499906932
30	19	0.499906932
30	20	0.272531793
30	21	0.499906932
30	22	0.594520548
30	23	0.017020559
30	24	0.499906932
30	25	0.003576633
30	26	0.297204943
30	27	0.499906932
30	28	0.324111831
30	29	0.272531793
30	30	1.0
30	31	0.499906932
30	32	0.420350385
30	33	0.458406011
30	34	0.420350385
30	35	5.65e-07
30	36	0.324111831
30	37	0.594520548
30	38	0.499906932
31	0	0.840857282
31	1	1.0
31	2	0.840857282
31	3	0.420350385
31	4	0.707040969
31	5	1.0
31	6	0.840857282
31	7	0.096327638
31	8	0.353454682
31	9	0.840857282
31	10	0.499906932
31	11	0.840857282
31	12	0.499906932
31	13	0.272531793
31	14	0.420350385
31	15	0.771051586
31	16	0.916982706
31	17	0.840857282
31	18	0.840857282
31	19	0.840857282
31	20	0.458406011
31	21	0.840857282
31	22	0.707040969
31	23	0.024072945
31	24	0.840857282
31	25	0.004253556
31	26	0.249906941
31	27	0.840857282
31	28	0.458406011
31	29	0.385454033
31	30	0.499906932
31	31	1.0
31	32	0.707040969
31	33	0.771051586
31	34	0.707040969
31	35	4.75e-07
31	36	0.385454033
31	37	0.707040969
31	38	0.840857282
32	0	0.707040969
32	1	0.707040969
32	2	0.707040969
32	3	0.420350385
32	4	0.499906932
32	5	0.707040969
32	6	0.707040969
32	7	0.096327638
32	8	0.297204943
32	9	0.707040969
32	10	0.499906932
32	11	0.707040969
32	12	0.499906932
32	13	0.229160343
32	14	0.353454682
32	15	0.771051586
32	16	0.648344341
32	17	0.707040969
32	18	0.707040969
32	19	0.707040969
32	20	0.545165061
32	21	0.707040969
32	22	0.594520548
32	23	0.024072945
32	24	0.707040969
32	25	0.004253556
32	26	0.210136071
32	27	0.707040969
32	28	0.385454033
32	29	0.385454033
32	30	0.420350385
32	31	0.707040969
32	32	1.0
32	33	0.648344341
32	34	0.594520548
32	35	5.65e-07
32	36	0.385454033
32	37	0.707040969
32	38	0.707040969
33	0	0.771051586
33	1	0.771051586
33	2	0.771051586
33	3	0.385454033
33	4	0.545165061
33	5	0.771051586
33	6	0.771051586
33	7	0.088330778
33	8	0.324111831
33	9	0.771051586
33	10	0.458406011
33	11	0.771051586
33	12	0.458406011
33	13	0.249906941
33	14	0.385454033
33	15	0.707040969
33	16	0.707040969
33	17	0.771051586
33	18	0.771051586
33	19	0.771051586
33	20	0.420350385
33	21	0.771051586
33	22	0.648344341
33	23	0.022074475
33	24	0.771051586
33	25	0.003900437
33	26	0.229160343
33	27	0.771051586
33	28	0.420350385
33	29	0.353454682
33	30	0.458406011
33	31	0.771051586
33	32	0.648344341
33	33	1.0
33	34	0.648344341
33	35	4.36e-07
33	36	0.353454682
33	37	0.648344341
33	38	0.771051586
34	0	0.707040969
34	1	0.707040969
34	2	0.707040969
34	3	0.353454682
34	4	0.499906932
34	5	0.707040969
34	6	0.707040969
34	7	0.080997796
34	8	0.297204943
34	9	0.707040969
34	10	0.420350385
34	11	0.707040969
34	12	0.420350385
34	13	0.272531793
34	14	0.353454682
34	15	0.648344341
34	16	0.648344341
34	17	0.707040969
34	18	0.707040969
34	19	0.707040969
34	20	0.385454033
34	21	0.707040969
34	22	0.594520548
34	23	0.024072945
34	24	0.707040969
34	25	0.004253556
34	26	0.353454682
34	27	0.707040969
34	28	0.385454033
34	29	0.324111831
34	30	0.420350385
34	31	0.707040969
34	32	0.594520548
34	33	0.648344341
34	34	1.0
34	35	4.75e-07
34	36	0.324111831
34	37	0.594520548
34	38	0.707040969
35	0	4.75e-07
35	1	4.75e-07
35	2	4.75e-07
35	3	4.75e-07
35	4	3.36e-07
35	5	4.75e-07
35	6	5.65e-07
35	7	1.54e-07
35	8	1.13e-06
35	9	4.75e-07
35	10	7.99e-07
35	11	5.65e-07
35	12	6.72e-07
35	13	3.08e-07
35	14	2.82e-07
35	15	5.18e-07
35	16	4.36e-07
35	17	4.75e-07
35	18	4.75e-07
35	19	4.75e-07
35	20	7.33e-07
35	21	5.65e-07
35	22	6.72e-07
35	23	9.15e-08
35	24	4.75e-07
35	25	1.29e-07
35	26	4.75e-07
35	27	4.75e-07
35	28	3.66e-07
35	29	5.18e-07
35	30	5.65e-07
35	31	4.75e-07
35	32	5.65e-07
35	33	4.36e-07
35	34	4.75e-07
35	35	1.0
35	36	5.18e-07
35	37	5.65e-07
