0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217
0.576293805,0.258517352,0.605903683,0.06356525,0.148981949,0.521344348,0.548130932,0.495866797,0.33211455,0.495866797,0.156636616,0.405813477,0.471634307,0.349178539,0.201229429,0.405813477,0.548130932,0.110300074,0.233867793,1,0.315884461,0.548130932,0.548130932,0.426664104,0.385981798,0.002991449,0.099782992,0.576293805,0.110300074,0.222438919,0.038514419,0.367119273,0.054694145,0.548130932,0.548130932,0.495866797,0.300447518,0.495866797,0.605903683,0.448586033,0.521344348,0.521344348,0.01643272,0.081661614,0.495866797,0.426664104,0.495866797,0.285764963,0.148981949,0.271799929,0.054694145,0.471634307,0.021110944,0.367119273,0.233867793,0.576293805,0.605903683,0.00314515,0.471634307,0.258517352,0.211568563,0.233867793,0.002448179,0.605903683,0.367119273,0.495866797,0.521344348,0.300447518,6.32E-05,0.471634307,0.002573966,0.521344348,0.349178539,0.448586033,0.367119273,0.448586033,0.349178539,0.548130932,0.521344348,0.548130932,0.495866797,0.576293805,0.385981798,0.471634307,0.521344348,0.548130932,0.315884461,0.548130932,0.63703491,0.548130932,0.367119273,0.495866797,0.285764963,0.495866797,0.258517352,0.495866797,0.448586033,0.285764963,0.24588388,0.182042258,0.090268711,0.471634307,0.367119273,0.007750235,0.448586033,0.495866797,0.521344348,0.521344348,0.201229429,0.605903683,0.385981798,0.471634307,0.521344348,0.300447518,0.471634307,0.070264998,0.548130932,0.148981949,0.173146044,0.014139385,0.426664104,0.300447518,0.148981949,0.156636616,0.385981798,0.605903683,0.495866797,0.448586033,0.271799929,0.448586033,0.576293805,0.349178539,0.128190171,0.521344348,0.24588388,0.521344348,0.367119273,0.548130932,0.211568563,0.110300074,0.448586033,0.012791199,0.521344348,0.211568563,0.070264998,0.33211455,0.495866797,0.077670897,0.471634307,0.33211455,0.173146044,0.576293805,0.070264998,0.222438919,0.00200357,0.521344348,0.33211455,0.01643272,0.094906702,0.405813477,0.426664104,0.471634307,0.24588388,0.548130932,0.300447518,0.156636616,0.385981798,0.349178539,0.285764963,0.605903683,0.141701357,0.141701357,0.495866797,0.258517352,0.073875202,0.426664104,0.173146044,0.426664104,0.405813477,0.164684578,0.495866797,0.349178539,0.448586033,0.066831221,0.576293805,0.148981949,0.521344348,0.605903683,0.349178539,0.548130932,0.495866797,0.081661614,0.426664104,0.054694145,0.548130932,0.141701357,0.605903683,0.367119273,0.471634307,0.073875202,0.448586033,0.495866797,0.349178539,0.471634307,0.521344348,0.233867793,0.285764963,0.300447518,0.052021299,0.009007282,0.004695896,0.315884461,0.471634307,0.605903683,0.426664104,0.315884461,0.471634307,0.405813477
0.448586033,0.271799929,0.521344348,0.044761257,0.104909826,0.548130932,0.471634307,0.471634307,0.285764963,0.471634307,0.110300074,0.315884461,0.405813477,0.33211455,0.191395558,0.315884461,0.521344348,0.077670897,0.182042258,0.315884461,1,0.426664104,0.471634307,0.405813477,0.367119273,0.003476647,0.077670897,0.405813477,0.104909826,0.211568563,0.029979552,0.315884461,0.042573821,0.521344348,0.426664104,0.521344348,0.258517352,0.471634307,0.521344348,0.426664104,0.495866797,0.548130932,0.010468216,0.06356525,0.471634307,0.405813477,0.426664104,0.271799929,0.115967273,0.258517352,0.042573821,0.405813477,0.011006071,0.349178539,0.148981949,0.495866797,0.426664104,0.00181253,0.405813477,0.24588388,0.222438919,0.24588388,0.001723954,0.471634307,0.349178539,0.471634307,0.495866797,0.315884461,6.01E-05,0.33211455,0.002214745,0.495866797,0.24588388,0.426664104,0.285764963,0.471634307,0.33211455,0.576293805,0.448586033,0.521344348,0.471634307,0.548130932,0.367119273,0.33211455,0.448586033,0.521344348,0.271799929,0.471634307,0.495866797,0.521344348,0.285764963,0.471634307,0.222438919,0.471634307,0.164684578,0.426664104,0.426664104,0.24588388,0.173146044,0.141701357,0.05750432,0.495866797,0.349178539,0.007371489,0.426664104,0.471634307,0.495866797,0.448586033,0.141701357,0.471634307,0.367119273,0.448586033,0.448586033,0.285764963,0.405813477,0.044761257,0.471634307,0.141701357,0.110300074,0.022195621,0.405813477,0.258517352,0.141701357,0.13477656,0.367119273,0.426664104,0.385981798,0.426664104,0.211568563,0.426664104,0.495866797,0.300447518,0.110300074,0.548130932,0.156636616,0.448586033,0.315884461,0.521344348,0.201229429,0.070264998,0.426664104,0.009007282,0.448586033,0.182042258,0.040493283,0.315884461,0.471634307,0.073875202,0.448586033,0.315884461,0.13477656,0.495866797,0.054694145,0.191395558,0.001905658,0.405813477,0.285764963,0.012791199,0.13477656,0.385981798,0.367119273,0.405813477,0.173146044,0.426664104,0.285764963,0.13477656,0.367119273,0.24588388,0.271799929,0.521344348,0.090268711,0.090268711,0.471634307,0.201229429,0.052021299,0.405813477,0.164684578,0.405813477,0.315884461,0.156636616,0.471634307,0.33211455,0.349178539,0.042573821,0.495866797,0.128190171,0.448586033,0.521344348,0.271799929,0.576293805,0.471634307,0.070264998,0.405813477,0.047061082,0.521344348,0.110300074,0.471634307,0.285764963,0.448586033,0.085857374,0.315884461,0.471634307,0.300447518,0.448586033,0.448586033,0.222438919,0.271799929,0.285764963,0.040493283,0.005190841,0.003655276,0.271799929,0.405813477,0.521344348,0.367119273,0.271799929,0.405813477,0.385981798
0.63703491,0.315884461,0.740358651,0.094906702,0.182042258,0.7041781,0.740358651,0.740358651,0.448586033,0.605903683,0.173146044,0.495866797,0.576293805,0.471634307,0.271799929,0.605903683,0.740358651,0.121925652,0.349178539,0.548130932,0.426664104,1,0.669765655,0.576293805,0.521344348,0.004040541,0.13477656,0.778398152,0.164684578,0.300447518,0.052021299,0.548130932,0.073875202,0.740358651,0.605903683,0.669765655,0.405813477,0.669765655,0.818392116,0.605903683,0.63703491,0.7041781,0.018164721,0.099782992,0.669765655,0.576293805,0.669765655,0.385981798,0.201229429,0.367119273,0.073875202,0.576293805,0.021110944,0.495866797,0.211568563,0.7041781,0.669765655,0.004248143,0.7041781,0.426664104,0.285764963,0.349178539,0.002706216,0.740358651,0.495866797,0.669765655,0.778398152,0.405813477,6.98E-05,0.521344348,0.00314515,0.7041781,0.349178539,0.605903683,0.448586033,0.605903683,0.521344348,0.740358651,0.63703491,0.740358651,0.740358651,0.7041781,0.576293805,0.521344348,0.63703491,0.740358651,0.385981798,0.818392116,0.7041781,0.740358651,0.448586033,0.669765655,0.385981798,0.669765655,0.285764963,0.669765655,0.605903683,0.426664104,0.300447518,0.24588388,0.099782992,0.63703491,0.495866797,0.011571562,0.605903683,0.669765655,0.7041781,0.7041781,0.271799929,0.740358651,0.576293805,0.63703491,0.778398152,0.405813477,0.576293805,0.085857374,0.740358651,0.182042258,0.211568563,0.021110944,0.576293805,0.367119273,0.222438919,0.211568563,0.521344348,0.669765655,0.669765655,0.605903683,0.367119273,0.605903683,0.860440963,0.426664104,0.156636616,0.7041781,0.271799929,0.63703491,0.495866797,0.740358651,0.285764963,0.121925652,0.605903683,0.011571562,0.63703491,0.258517352,0.070264998,0.448586033,0.669765655,0.104909826,0.63703491,0.448586033,0.211568563,0.7041781,0.094906702,0.271799929,0.002448179,0.63703491,0.405813477,0.022195621,0.128190171,0.548130932,0.576293805,0.63703491,0.33211455,0.669765655,0.405813477,0.233867793,0.576293805,0.426664104,0.426664104,0.818392116,0.173146044,0.156636616,0.669765655,0.315884461,0.090268711,0.576293805,0.211568563,0.576293805,0.548130932,0.222438919,0.740358651,0.471634307,0.669765655,0.073875202,0.7041781,0.164684578,0.63703491,0.740358651,0.471634307,0.740358651,0.669765655,0.121925652,0.576293805,0.081661614,0.740358651,0.191395558,0.669765655,0.495866797,0.63703491,0.099782992,0.495866797,0.669765655,0.426664104,0.63703491,0.63703491,0.315884461,0.385981798,0.405813477,0.06356525,0.009007282,0.006342731,0.385981798,0.7041781,0.740358651,0.521344348,0.385981798,0.63703491,0.605903683
0.7041781,0.315884461,0.818392116,0.070264998,0.164684578,0.778398152,0.740358651,0.740358651,0.405813477,0.669765655,0.173146044,0.495866797,0.63703491,0.521344348,0.300447518,0.495866797,0.818392116,0.110300074,0.315884461,0.548130932,0.471634307,0.669765655,1,0.63703491,0.576293805,0.003655276,0.121925652,0.63703491,0.164684578,0.33211455,0.047061082,0.495866797,0.066831221,0.818392116,0.669765655,0.740358651,0.405813477,0.740358651,0.818392116,0.740358651,0.7041781,0.778398152,0.01643272,0.099782992,0.740358651,0.63703491,0.669765655,0.426664104,0.182042258,0.405813477,0.066831221,0.63703491,0.01727703,0.548130932,0.233867793,0.778398152,0.669765655,0.00314515,0.63703491,0.385981798,0.315884461,0.349178539,0.002706216,0.740358651,0.548130932,0.740358651,0.778398152,0.448586033,6.32E-05,0.521344348,0.002573966,0.778398152,0.385981798,0.669765655,0.448586033,0.669765655,0.521344348,0.818392116,0.7041781,0.818392116,0.740358651,0.860440963,0.576293805,0.521344348,0.7041781,0.818392116,0.426664104,0.740358651,0.778398152,0.818392116,0.448586033,0.740358651,0.349178539,0.740358651,0.285764963,0.669765655,0.669765655,0.385981798,0.33211455,0.24588388,0.099782992,0.7041781,0.548130932,0.010468216,0.669765655,0.740358651,0.778398152,0.860440963,0.222438919,0.740358651,0.576293805,0.778398152,0.7041781,0.448586033,0.778398152,0.070264998,0.740358651,0.222438919,0.173146044,0.01562967,0.63703491,0.405813477,0.222438919,0.211568563,0.576293805,0.740358651,0.605903683,0.669765655,0.33211455,0.669765655,0.778398152,0.521344348,0.156636616,0.778398152,0.271799929,0.7041781,0.495866797,0.818392116,0.285764963,0.121925652,0.669765655,0.011571562,0.7041781,0.315884461,0.06356525,0.495866797,0.669765655,0.115967273,0.7041781,0.448586033,0.191395558,0.778398152,0.094906702,0.300447518,0.002448179,0.63703491,0.448586033,0.020079275,0.141701357,0.605903683,0.63703491,0.63703491,0.271799929,0.740358651,0.448586033,0.211568563,0.63703491,0.385981798,0.385981798,0.818392116,0.156636616,0.156636616,0.740358651,0.315884461,0.099782992,0.63703491,0.233867793,0.63703491,0.495866797,0.24588388,0.740358651,0.521344348,0.548130932,0.066831221,0.778398152,0.182042258,0.7041781,0.818392116,0.426664104,0.818392116,0.740358651,0.099782992,0.63703491,0.060458883,0.818392116,0.173146044,0.740358651,0.495866797,0.7041781,0.110300074,0.495866797,0.740358651,0.471634307,0.7041781,0.7041781,0.315884461,0.426664104,0.448586033,0.05750432,0.009007282,0.005737953,0.426664104,0.63703491,0.740358651,0.576293805,0.426664104,0.63703491,0.605903683
0.605903683,0.271799929,0.7041781,0.060458883,0.141701357,0.669765655,0.63703491,0.63703491,0.349178539,0.576293805,0.148981949,0.426664104,0.548130932,0.448586033,0.258517352,0.426664104,0.7041781,0.085857374,0.271799929,0.426664104,0.405813477,0.576293805,0.63703491,1,0.495866797,0.00284526,0.104909826,0.548130932,0.173146044,0.285764963,0.044761257,0.426664104,0.06356525,0.7041781,0.576293805,0.63703491,0.349178539,0.63703491,0.7041781,0.576293805,0.605903683,0.669765655,0.01727703,0.085857374,0.63703491,0.548130932,0.576293805,0.367119273,0.156636616,0.349178539,0.052021299,0.548130932,0.014865865,0.471634307,0.201229429,0.669765655,0.576293805,0.002448179,0.548130932,0.33211455,0.271799929,0.300447518,0.002106513,0.63703491,0.471634307,0.63703491,0.669765655,0.385981798,4.45E-05,0.448586033,0.00181253,0.669765655,0.33211455,0.576293805,0.385981798,0.576293805,0.448586033,0.7041781,0.605903683,0.7041781,0.63703491,0.669765655,0.495866797,0.448586033,0.605903683,0.7041781,0.367119273,0.63703491,0.669765655,0.7041781,0.385981798,0.63703491,0.300447518,0.63703491,0.222438919,0.576293805,0.576293805,0.33211455,0.233867793,0.191395558,0.077670897,0.605903683,0.471634307,0.009956646,0.576293805,0.63703491,0.669765655,0.605903683,0.191395558,0.63703491,0.495866797,0.605903683,0.605903683,0.385981798,0.548130932,0.060458883,0.576293805,0.173146044,0.148981949,0.013448409,0.548130932,0.349178539,0.191395558,0.182042258,0.495866797,0.576293805,0.521344348,0.576293805,0.285764963,0.576293805,0.669765655,0.405813477,0.13477656,0.669765655,0.211568563,0.605903683,0.521344348,0.7041781,0.24588388,0.094906702,0.576293805,0.012166106,0.605903683,0.24588388,0.060458883,0.426664104,0.576293805,0.110300074,0.605903683,0.385981798,0.164684578,0.669765655,0.073875202,0.233867793,0.001723954,0.548130932,0.385981798,0.021110944,0.121925652,0.576293805,0.495866797,0.548130932,0.233867793,0.576293805,0.385981798,0.182042258,0.495866797,0.33211455,0.33211455,0.7041781,0.13477656,0.13477656,0.63703491,0.271799929,0.070264998,0.548130932,0.182042258,0.548130932,0.426664104,0.233867793,0.63703491,0.448586033,0.471634307,0.070264998,0.669765655,0.156636616,0.605903683,0.7041781,0.367119273,0.7041781,0.63703491,0.085857374,0.548130932,0.05750432,0.7041781,0.182042258,0.63703491,0.385981798,0.605903683,0.104909826,0.426664104,0.63703491,0.405813477,0.605903683,0.605903683,0.271799929,0.367119273,0.426664104,0.040493283,0.007011252,0.003655276,0.367119273,0.548130932,0.63703491,0.495866797,0.367119273,0.548130932,0.521344348
0.548130932,0.33211455,0.63703491,0.066831221,0.141701357,0.605903683,0.63703491,0.576293805,0.349178539,0.521344348,0.148981949,0.385981798,0.495866797,0.405813477,0.258517352,0.385981798,0.7041781,0.085857374,0.222438919,0.385981798,0.367119273,0.521344348,0.576293805,0.495866797,1,0.002328539,0.104909826,0.495866797,0.141701357,0.258517352,0.040493283,0.385981798,0.052021299,0.7041781,0.521344348,0.576293805,0.349178539,0.576293805,0.63703491,0.576293805,0.548130932,0.605903683,0.014139385,0.077670897,0.576293805,0.495866797,0.521344348,0.367119273,0.173146044,0.315884461,0.06356525,0.495866797,0.014865865,0.426664104,0.182042258,0.605903683,0.521344348,0.002991449,0.495866797,0.300447518,0.24588388,0.33211455,0.001905658,0.576293805,0.426664104,0.576293805,0.605903683,0.349178539,4.02E-05,0.405813477,0.002448179,0.605903683,0.300447518,0.521344348,0.349178539,0.576293805,0.448586033,0.63703491,0.548130932,0.63703491,0.576293805,0.605903683,0.448586033,0.405813477,0.548130932,0.63703491,0.405813477,0.576293805,0.605903683,0.63703491,0.385981798,0.576293805,0.367119273,0.576293805,0.201229429,0.521344348,0.576293805,0.33211455,0.211568563,0.173146044,0.077670897,0.548130932,0.471634307,0.012166106,0.521344348,0.576293805,0.605903683,0.548130932,0.191395558,0.576293805,0.448586033,0.548130932,0.548130932,0.349178539,0.495866797,0.066831221,0.521344348,0.173146044,0.164684578,0.014865865,0.548130932,0.349178539,0.191395558,0.182042258,0.448586033,0.521344348,0.471634307,0.521344348,0.315884461,0.576293805,0.605903683,0.367119273,0.121925652,0.605903683,0.191395558,0.548130932,0.385981798,0.63703491,0.24588388,0.094906702,0.521344348,0.009956646,0.548130932,0.222438919,0.049479073,0.385981798,0.521344348,0.090268711,0.548130932,0.349178539,0.148981949,0.605903683,0.066831221,0.233867793,0.002106513,0.495866797,0.349178539,0.01727703,0.099782992,0.471634307,0.448586033,0.495866797,0.233867793,0.521344348,0.385981798,0.182042258,0.448586033,0.33211455,0.300447518,0.63703491,0.110300074,0.110300074,0.576293805,0.24588388,0.077670897,0.495866797,0.164684578,0.495866797,0.385981798,0.191395558,0.576293805,0.405813477,0.471634307,0.05750432,0.605903683,0.141701357,0.548130932,0.63703491,0.367119273,0.63703491,0.576293805,0.104909826,0.548130932,0.06356525,0.7041781,0.13477656,0.576293805,0.385981798,0.605903683,0.094906702,0.426664104,0.63703491,0.367119273,0.548130932,0.548130932,0.271799929,0.367119273,0.349178539,0.049479073,0.006342731,0.004466412,0.33211455,0.548130932,0.576293805,0.448586033,0.33211455,0.495866797,0.521344348
0.00284526,0.00314515,0.003306747,0.00057255,0.00148336,0.00314515,0.003655276,0.003655276,0.002706216,0.003306747,0.002573966,0.002706216,0.00314515,0.002328539,0.00148336,0.003306747,0.003306747,0.000898774,0.00314515,0.002991449,0.003476647,0.004040541,0.003655276,0.00284526,0.002328539,1,0.000898774,0.003476647,0.000993504,0.001639706,0.000313832,0.002448179,0.000665415,0.003306747,0.002706216,0.002991449,0.00181253,0.002991449,0.003655276,0.002991449,0.00284526,0.00314515,0.000133901,0.00148336,0.002991449,0.00314515,0.003655276,0.001905658,0.002448179,0.00200357,0.00181253,0.002573966,0.000140781,0.002448179,0.000944952,0.00314515,0.002991449,0.000140781,0.00314515,0.001905658,0.001276344,0.002573966,0.000244287,0.003306747,0.002991449,0.002991449,0.003476647,0.002706216,1.90E-05,0.00284526,0.000115214,0.00314515,0.001559575,0.002991449,0.002214745,0.002991449,0.002573966,0.003655276,0.00284526,0.003306747,0.002991449,0.003843084,0.003476647,0.00284526,0.003476647,0.003306747,0.001905658,0.003655276,0.00314515,0.003306747,0.002706216,0.002991449,0.003476647,0.002991449,0.002573966,0.002991449,0.003306747,0.002328539,0.001639706,0.00148336,0.001639706,0.00284526,0.002706216,0.000190152,0.002706216,0.002991449,0.003476647,0.004248143,0.00200357,0.004040541,0.002328539,0.00284526,0.00314515,0.002706216,0.003476647,0.00141087,0.004040541,0.001213971,0.001723954,0.00104455,0.00314515,0.002214745,0.002214745,0.001154645,0.002328539,0.004040541,0.003306747,0.003306747,0.002448179,0.003655276,0.003476647,0.00284526,0.002328539,0.003476647,0.00200357,0.003476647,0.002991449,0.003306747,0.00284526,0.001639706,0.002706216,0.000283909,0.00314515,0.001723954,0.000423892,0.00200357,0.003306747,0.00057255,0.00314515,0.003306747,0.00104455,0.003476647,0.000944952,0.00148336,8.11E-05,0.00314515,0.00200357,9.91E-05,0.010468216,0.002448179,0.00314515,0.003476647,0.00200357,0.004040541,0.002448179,0.001276344,0.002573966,0.002573966,0.001905658,0.003655276,0.001723954,0.001905658,0.002991449,0.002106513,0.000601968,0.00314515,0.002573966,0.003476647,0.003655276,0.001213971,0.003306747,0.002328539,0.002991449,0.000735549,0.00314515,0.00148336,0.00314515,0.003306747,0.003843084,0.003306747,0.003306747,0.00148336,0.00314515,0.000601968,0.003306747,0.001154645,0.003655276,0.003655276,0.00314515,0.00148336,0.002991449,0.003655276,0.002573966,0.00314515,0.00284526,0.002328539,0.002573966,0.00181253,0.001276344,0.00054457,0.000283909,0.001905658,0.003476647,0.004040541,0.002573966,0.001905658,0.00314515,0.003306747
0.115967273,0.070264998,0.13477656,0.047061082,0.054694145,0.128190171,0.121925652,0.121925652,0.081661614,0.121925652,0.085857374,0.090268711,0.115967273,0.085857374,0.099782992,0.090268711,0.13477656,0.040493283,0.052021299,0.099782992,0.077670897,0.13477656,0.121925652,0.104909826,0.104909826,0.000898774,1,0.128190171,0.03663226,0.054694145,0.021110944,0.13477656,0.022195621,0.13477656,0.121925652,0.121925652,0.099782992,0.148981949,0.13477656,0.121925652,0.115967273,0.128190171,0.01643272,0.02712101,0.121925652,0.115967273,0.148981949,0.077670897,0.054694145,0.073875202,0.013448409,0.104909826,0.021110944,0.121925652,0.047061082,0.141701357,0.148981949,0.00284526,0.141701357,0.070264998,0.052021299,0.06356525,0.00181253,0.148981949,0.110300074,0.121925652,0.128190171,0.090268711,3.46E-05,0.094906702,0.002328539,0.128190171,0.070264998,0.13477656,0.090268711,0.121925652,0.141701357,0.13477656,0.128190171,0.13477656,0.13477656,0.128190171,0.094906702,0.104909826,0.115967273,0.13477656,0.070264998,0.164684578,0.128190171,0.13477656,0.099782992,0.121925652,0.077670897,0.148981949,0.05750432,0.148981949,0.121925652,0.077670897,0.090268711,0.073875202,0.029979552,0.115967273,0.164684578,0.005737953,0.110300074,0.121925652,0.128190171,0.115967273,0.066831221,0.121925652,0.104909826,0.128190171,0.156636616,0.081661614,0.104909826,0.025795635,0.110300074,0.040493283,0.047061082,0.010468216,0.128190171,0.073875202,0.066831221,0.094906702,0.115967273,0.110300074,0.121925652,0.110300074,0.073875202,0.121925652,0.156636616,0.094906702,0.031519897,0.128190171,0.066831221,0.115967273,0.090268711,0.13477656,0.06356525,0.03663226,0.110300074,0.003476647,0.115967273,0.047061082,0.028514483,0.090268711,0.164684578,0.019098022,0.115967273,0.110300074,0.077670897,0.128190171,0.023336028,0.054694145,0.001098219,0.128190171,0.148981949,0.009956646,0.023336028,0.110300074,0.104909826,0.128190171,0.081661614,0.13477656,0.110300074,0.070264998,0.094906702,0.104909826,0.085857374,0.148981949,0.047061082,0.052021299,0.121925652,0.077670897,0.020079275,0.104909826,0.047061082,0.104909826,0.099782992,0.049479073,0.148981949,0.085857374,0.099782992,0.02712101,0.128190171,0.03663226,0.115967273,0.13477656,0.115967273,0.13477656,0.121925652,0.044761257,0.128190171,0.044761257,0.13477656,0.070264998,0.13477656,0.090268711,0.115967273,0.02712101,0.099782992,0.121925652,0.085857374,0.128190171,0.128190171,0.05750432,0.156636616,0.090268711,0.01562967,0.002991449,0.002328539,0.070264998,0.128190171,0.121925652,0.104909826,0.077670897,0.128190171,0.110300074
0.605903683,0.33211455,0.7041781,0.081661614,0.191395558,0.669765655,0.7041781,0.63703491,0.385981798,0.576293805,0.164684578,0.471634307,0.548130932,0.448586033,0.258517352,0.521344348,0.7041781,0.128190171,0.271799929,0.576293805,0.405813477,0.778398152,0.63703491,0.548130932,0.495866797,0.003476647,0.128190171,1,0.141701357,0.285764963,0.054694145,0.521344348,0.070264998,0.7041781,0.576293805,0.63703491,0.385981798,0.63703491,0.778398152,0.576293805,0.605903683,0.669765655,0.019098022,0.094906702,0.63703491,0.548130932,0.7041781,0.367119273,0.173146044,0.349178539,0.05750432,0.548130932,0.022195621,0.471634307,0.201229429,0.669765655,0.63703491,0.003655276,0.605903683,0.367119273,0.271799929,0.300447518,0.002573966,0.7041781,0.471634307,0.63703491,0.740358651,0.385981798,7.34E-05,0.548130932,0.002991449,0.669765655,0.33211455,0.576293805,0.426664104,0.576293805,0.448586033,0.7041781,0.605903683,0.7041781,0.7041781,0.669765655,0.495866797,0.548130932,0.669765655,0.7041781,0.405813477,0.778398152,0.669765655,0.7041781,0.471634307,0.63703491,0.367119273,0.63703491,0.300447518,0.63703491,0.576293805,0.405813477,0.258517352,0.285764963,0.104909826,0.605903683,0.471634307,0.009956646,0.576293805,0.63703491,0.669765655,0.605903683,0.258517352,0.778398152,0.548130932,0.669765655,0.740358651,0.385981798,0.548130932,0.099782992,0.63703491,0.173146044,0.201229429,0.020079275,0.548130932,0.349178539,0.191395558,0.201229429,0.495866797,0.7041781,0.63703491,0.576293805,0.349178539,0.576293805,0.818392116,0.405813477,0.13477656,0.669765655,0.258517352,0.605903683,0.426664104,0.7041781,0.271799929,0.115967273,0.576293805,0.012166106,0.669765655,0.24588388,0.073875202,0.426664104,0.63703491,0.099782992,0.605903683,0.426664104,0.201229429,0.740358651,0.099782992,0.258517352,0.002328539,0.669765655,0.385981798,0.021110944,0.110300074,0.521344348,0.548130932,0.605903683,0.315884461,0.63703491,0.385981798,0.222438919,0.548130932,0.548130932,0.405813477,0.778398152,0.164684578,0.148981949,0.63703491,0.33211455,0.077670897,0.548130932,0.201229429,0.548130932,0.521344348,0.211568563,0.7041781,0.448586033,0.576293805,0.070264998,0.669765655,0.173146044,0.669765655,0.7041781,0.495866797,0.7041781,0.63703491,0.115967273,0.548130932,0.077670897,0.7041781,0.201229429,0.7041781,0.426664104,0.605903683,0.094906702,0.521344348,0.63703491,0.448586033,0.605903683,0.605903683,0.300447518,0.367119273,0.385981798,0.066831221,0.008567106,0.006032768,0.405813477,0.605903683,0.778398152,0.495866797,0.367119273,0.605903683,0.521344348
0.156636616,0.070264998,0.182042258,0.031519897,0.049479073,0.191395558,0.164684578,0.164684578,0.099782992,0.164684578,0.047061082,0.110300074,0.141701357,0.115967273,0.073875202,0.121925652,0.182042258,0.022195621,0.085857374,0.110300074,0.104909826,0.164684578,0.164684578,0.173146044,0.141701357,0.000993504,0.03663226,0.141701357,1,0.081661614,0.014139385,0.121925652,0.03663226,0.182042258,0.148981949,0.164684578,0.090268711,0.164684578,0.182042258,0.164684578,0.156636616,0.173146044,0.009007282,0.040493283,0.164684578,0.141701357,0.148981949,0.094906702,0.054694145,0.099782992,0.014865865,0.141701357,0.005737953,0.121925652,0.05750432,0.173146044,0.148981949,0.001559575,0.173146044,0.094906702,0.077670897,0.094906702,0.000993504,0.164684578,0.121925652,0.164684578,0.191395558,0.13477656,1.55E-05,0.115967273,0.00104455,0.173146044,0.094906702,0.148981949,0.099782992,0.164684578,0.128190171,0.182042258,0.156636616,0.201229429,0.164684578,0.173146044,0.141701357,0.115967273,0.156636616,0.201229429,0.094906702,0.164684578,0.173146044,0.182042258,0.099782992,0.164684578,0.094906702,0.164684578,0.05750432,0.148981949,0.148981949,0.094906702,0.066831221,0.054694145,0.020079275,0.173146044,0.148981949,0.004248143,0.164684578,0.164684578,0.173146044,0.173146044,0.049479073,0.164684578,0.128190171,0.156636616,0.156636616,0.110300074,0.141701357,0.01727703,0.164684578,0.049479073,0.042573821,0.005190841,0.191395558,0.090268711,0.060458883,0.052021299,0.156636616,0.148981949,0.13477656,0.148981949,0.090268711,0.148981949,0.173146044,0.128190171,0.047061082,0.173146044,0.066831221,0.156636616,0.13477656,0.182042258,0.070264998,0.03663226,0.164684578,0.007750235,0.156636616,0.070264998,0.031519897,0.148981949,0.148981949,0.05750432,0.156636616,0.121925652,0.042573821,0.173146044,0.023336028,0.066831221,0.000665415,0.141701357,0.121925652,0.01643272,0.028514483,0.164684578,0.156636616,0.156636616,0.081661614,0.148981949,0.110300074,0.047061082,0.141701357,0.094906702,0.104909826,0.182042258,0.042573821,0.038514419,0.164684578,0.070264998,0.02712101,0.141701357,0.052021299,0.141701357,0.13477656,0.090268711,0.164684578,0.141701357,0.13477656,0.024535029,0.173146044,0.040493283,0.156636616,0.182042258,0.094906702,0.182042258,0.164684578,0.03663226,0.141701357,0.02712101,0.182042258,0.052021299,0.164684578,0.110300074,0.156636616,0.040493283,0.110300074,0.164684578,0.104909826,0.156636616,0.156636616,0.085857374,0.094906702,0.13477656,0.014139385,0.002448179,0.002106513,0.094906702,0.156636616,0.164684578,0.128190171,0.094906702,0.141701357,0.148981949
